!	172
!!	103
!!!	39
!!!!	8
!!!!!	6
!!!!!!	2
!!!!!!!	1
!!!!!!!!!!!!!!!!!!!!!!!!!!!	2
!!!!!!🍎🍎	1
!!Start	1
!!…	1
!!😉😉😉😉😉😊	2
!.	1
!?	2
!?!	2
!ALERT!	5
!FREE	1
!Vikings	2
!es	1
!…	1
!❗️⚠️	6
!🚀🚀	1
!🤟	1
$HAS	20
$HBAN	3
$HBAR	3
$HBI	1
$HBM	1
$HBP	1
$HCA	9
$HCAC	21
$HCA…	1
$HD	377
$HD,	2
$HEMP	2
$HEMP…	1
$HENC	14
$HENI	2
$HEPA	3
$HESM	1
$HEXO	4
$HEXO…	1
$HFC	1
$HFFG	2
$HIBB	1
$HIBS	8
$HIHO	1
$HII.CA	1
$HIL	1
$HIPH	2
$HJLI	20
$HJLI…	2
$HL	8
$HLF	1
$HLT	7
$HLYN	1
$HMC	1
$HMHC	3
$HMHC.	1
$HMHC…	1
$HMLA	9
$HNHPF	1
$HOFV	2
$HOG	4
$HOME	1
$HOME…	1
$HON	6
$HON,	4
$HPE	5
$HPMM	2
$HPQ	29
$HPQ's	2
$HPQ,	1
$HQGE	7
$HRC	1
$HRTZ	1
$HSBC	4
$HST	1
$HTBX	38
$HTBX…	4
$HTGM	1
$HTHT	2
$HTSC	44
$HTSC,	90
$HTZ	118
$HTZ,	8
$HTZ.	2
$HT…	3
$HUBS	1
$HUBS…	1
$HUM	1
$HUSA	1
$HUSA…	2
$HUSN	10
$HUYA	5
$HUYA…	1
$HWAL	1
$HX	2
$HYBX	1
$HYG	85
$HYG…	1
$HYLB	8
$HYLD	3
$HYLN	81
$HYLN,	1
$HYLN.WS	20
$HYLN?	1
$HYLN…	2
$HYSR	2
$HZNP	4
$HZO.	1
$Hmhc	1
$IAA,	1
$IAG	1
$IAU	25
$IBB	17
$IBB:	1
$IBB…	1
$IBIO	48
$IBM	122
$IBM,	21
$IBM.	1
$IBM…	8
$IBP	3
$ICD	4
$ICE	13
$ICLN	11
$ICON	24
$ICPT	1
$IDA	1
$IDCC	1
$IDCC,	1
$IDEX	69
$IDEX(.99	1
$IDEX…	1
$IDN	1
$IDRA	7
$IDT	1
$IDVV	1
$IDVV,	5
$IDVV.	6
$IDXG	5
$IDXX	1
$IDXX…	1
$IEF	26
$IEF…	1
$IEMG	10
$IETC	1
$IFF	10
$IFMK	2
$IGBH	7
$IGC	22
$IGC?	1
$IGC…	1
$IGI…	5
$IGM	3
$IGPK	2
$IGT	1
$IGV	6
$IH	5
$IIPR	5
$IIPR,	1
$ILMN	54
$ILMN,	4
$ILMN…	5
$ILPT	1
$IMAX	2
$IMB	1
$IMGN	4
$IMH	2
$IMMP	392
$IMMR,	1
$IMMU	8
$IMMU…	5
$IMO	3
$IMRN	2
$IMV	1
$IMX	1
$INDA	1
$INDB	3
$INDU	7
$INDU…	1
$INDY	1
$INFN	1
$INFY	6
$INGR…	1
$INMB	3
$INMD+27%,	1
$INNO	98
$INNO…	8
$INO	316
$INO…	2
$INPX	11
$INQD	4
$INS	2
$INSG	4
$INSM	1
$INSO!	1
$INSP	2
$INTC	701
$INTC,	20
$INTC.	1
$INTC…	19
$INTL	1
$INTU	53
$INTU…	1
$INT…	1
$INUV	1
$INVE	1
$INVH	2
$INVO	5
$INVO…	1
$INX	1
$IN…	2
$IONS,	1
$IOO	3
$IOVA	2
$IP	2
$IPATF	3
$IPATF…	1
$IPC	4
$IPDN	6
$IPG	1
$IPGP	1
$IPHA	393
$IPHI	1
$IPIX	2
$IPO	9
$IPOB	23
$IPOB,	2
$IPOC	17
$IPOC,	1
$IQ	3
$IQV	1
$IRBR	1
$IRBT	6
$IRM	2
$IRRZF	1
$ISIG	42
$ISRG	51
$ISRG,	2
$ISRG…	1
$ISTB	1
$ISWH	3
$IT	3
$ITB	2
$ITB,	1
$ITOX	350
$ITOX,	8
$ITOX…	2
$ITO…	4
$ITP	1
$ITRM	7
$ITRM…	1
$ITUB	25
$ITUB…	2
$ITW	1
$ITX	1
$IVES	4
$IVES…	1
$IVR	7
$IVR!	1
$IVU	2
$IVV	4
$IVZ	3
$IWF	4
$IWM	235
$IWM(Negative)	12
$IWM(Neutral)	3
$IWM)	2
$IWM,	1
$IWM…	8
$IWP…	1
$IXIC	35
$IXJ	1
$IXUS	3
$IYR	13
$IYT,	1
$IYW	2
$IYW-	1
$IZEA	4
$Iwm	1
$I…	6
$JADA	2
$JAGX	4
$JAKK	11
$JAKK,	1
$JAMF	1
$JBHT	2
$JBL	3
$JBL,	1
$JBLU	12
$JBL $RE…	1
$JCPNQ	93
$JCPNQ…	6
$JD	88
$JD,	28
$JD.	1
$JDD	1
$JDST	3
$JE	11
$JETS	8
$JFK	30
$JFU	10
$JHMT	2
$JILL	30
$JILL.	1
$JILL…	1
$JIMA	1
$JKHY	2
$JKS	70
$JKS,	15
$JKS…	2
$JLL	2
$JMIA	69
$JMIA,	2
$JMIA.	1
$JMIA?	1
$JMIA…	6
$JNJ	438
$JNJ,	5
$JNJ.	1
$JNJ…	9
$JNK	12
$JNPR	7
$JNUG	3
$JNUG…	6
$JN…	5
$JOB	8
$JON	1
$JPM	293
$JPM,	13
$JPM.	4
$JPM…	7
$JQC	1
$JUNO	1
$JUSHF	1
$JUVe	1
$JWN	16
$JWN,	1
$JWN…	1
$JYNT	1
$Jnj	1
$J…	1
$KBE	9
$KBH	1
$KBR	3
$KBSF	2
$KC	1
$KCAC	2
$KCAC,	185
$KDNG	2
$KDP	10
$KDP…	1
$KEY	5
$KEYS	5
$KGC	3
$KHC	49
$KHC…	5
$KIN	2
$KIN.	2
$KL	2
$KLAC	12
$KLIC	2
$KLR+	1
$KMB	12
$KMD	3
$KMDA	1
$KMI	9
$KN	1
$KNC	8
$KNDI	71
$KNOS	1
$KNOS…	1
$KNR	2
$KNX	2
$KNX…	1
$KO	71
$KO,	21
$KO.	1
$KOAN…	1
$KODK	76
$KODK…	8
$KOPN	13
$KOS	11
$KOSK	2
$KOS…	1
$KO…	2
$KR	6
$KRE	5
$KSI	1
$KSS	10
$KSS…	1
$KSU	7
$KT	10
$KT,	2
$KTB	3
$KTOV	339
$KTOV…	56
$KULR	2
$KURA	7
$KWEB	1
$KXIN	95
$KXIN…	14
$KXI…	7
$KX…	1
$KYNC	4
$KYNC…	1
$Kodk	26
$K…	2
$LABD	1
$LABU	5
$LAC	16
$LAD	1
$LAS.A	1
$LASa;	1
$LAZY	11
$LCA	16
$LCA,	100
$LCA…	4
$LC…	3
$LDDAF	4
$LDOS.	1
$LEAS	22
$LEA…	1
$LEN	2
$LEVI	17
$LFER	8
$LGFA	1
$LGIH	1
$LGIH.	1
$LGIQ	5
$LI	51
$LI,	1
$LIFE	2
$LII	7
$LINK	32
$LINK.	2
$LITE	5
$LITE…	1
$LIVE	2
$LIVX	392
$LIV…	1
$LIZI	28
$LK	1
$LKNCY	1
$LLIT	55
$LLNW	7
$LLY	64
$LLY,	3
$LLY…	1
$LMFA	5
$LMFA!	1
$LMND	10
$LMNL	2
$LMPX	5
$LMT	13
$LNC	1
$LNVGF	1
$LNVGY	2
$LNVGY,	1
$LOB	3
$LOB…	1
$LOGI	35
$LOGI…	2
$LOGN	1
$LOMA	2
$LONE	32
$LOOP	5
$LOVE	1
$LOW	24
$LOW…	1
$LPL	1
$LPTH	2
$LQD	23
$LQDA	1
$LQD…	2
$LQMT	1
$LRCX	49
$LRCX,…	1
$LRCX…	3
$LRDC	4
$LRDR	2
$LRN	5
$LSF	1
$LSI	5
$LTBR	2
$LTC	4
$LTHM	8
$LUB	1
$LULU	21
$LULU,	2
$LULU.	2
$LULU…	1
$LUMN	5
$LUMN…	1
$LUNG	1
$LUV	23
$LUV…	1
$LVGO	72
$LVGO,	6
$LVGO/$TDOC	1
$LVGO?	1
$LVMH	1
$LVMUY…	4
$LVS	86
$LVS…	27
$LXFT	2
$LYFT	15
$LYFT…	1
$LYL	5
$Lone	1
$Ltc	1
$Lulu	1
$M	32
$M,	10
$M...	1
$MA	108
$MA,	2
$MAC	1
$MAC,	1
$MAGA	2
$MAIN	1
$MAKD	2
$MAR	1
$MARA	69
$MARA,	1
$MARA…	1
$MARK	17
$MARK…	3
$MARPS	1
$MARa	8
$MAS,	1
$MAT	20
$MAT…	1
$MAXN	2
$MA…	3
$MBIO	1
$MCB	1
$MCD	63
$MCD,	6
$MCD.	1
$MCD…	2
$MCEP	26
$MCFE	1
$MCHP	30
$MCHP…	9
$MCK	1
$MCO	4
$MCO,	3
$MCRB	18
$MD	1
$MDB	7
$MDGE	1
$MDGS	572
$MDGS,	2
$MDGS.	1
$MDGS…	4
$MDIN	1
$MDIV	1
$MDIV…	1
$MDLY	41
$MDLY…	4
$MDLZ	3
$MDRR	21
$MDRX	4
$MDRX…	1
$MDT	20
$MDT,	2
$MDT…	1
$MDXL	13
$MDY	3
$MEDH	7
$MEDP	4
$MEDP,	1
$MEDS	4
$MED…	1
$MELI	25
$MELI,	1
$MERVAL.	1
$MES	2
$MESO,	1
$MES_F	1
$MET	2
$METR	1
$MEXX	1
$MFH	3
$MFST	2
$MGA	1
$MGI	12
$MGM	30
$MGM…	16
$MGNI,	1
$MGP	1
$MGY	2
$MIC	1
$MITK	1
$MITT	3
$MIXT	1
$MJ	2
$MJNE	16
$MKC	4
$MKL	2
$MLCO	1
$MLM	1
$MLT	1
$MMED	5
$MMEDF	5
$MMM	29
$MMM,	10
$MMM…	1
$MNK	1
$MNKKQ	4
$MNQZ20	10
$MNQ_F	2
$MNST	2
$MNTA	2
$MNTS	1
$MO	8
$MO,	2
$MO...	3
$MOMO	12
$MON	4
$MORN	2
$MOS	4
$MOS…	1
$MPC	2
$MPC,	1
$MPLN	7
$MPW	2
$MRIN	144
$MRIN…	1
$MRK	37
$MRK,	2
$MRNA	96
$MRNA…	4
$MRO	48
$MRTX	2
$MRVL	29
$MR…	9
$MS	91
$MS,	2
$MSCI	1
$MSFT	2546
$MSFT's	1
$MSFT)	1
$MSFT),	2
$MSFT).	11
$MSFT,	149
$MSFT,…	1
$MSFT.	23
$MSFT...	2
$MSFT.…	2
$MSFT:	7
$MSFT?	5
$MSFT…	63
$MSFY	4
$MSF…	2
$MSGS	4
$MSI	3
$MSN	14
$MST	1
$MSTO	10
$MS…	27
$MT	2
$MTB	1
$MTC	15
$MTCH	10
$MTCH,	2
$MTCR	1
$MTCR--Hope's	1
$MTDR	2
$MTOR	1
$MTP	3
$MTSI	1
$MTUM	2
$MTZ	1
$MU	184
$MU,	2
$MU,…	18
$MU...	1
$MU…	13
$MVDA	3
$MVIS	47
$MWFT	1
$MXEA	1
$MXEF	2
$MXIM	6
$MXL	2
$MYL	12
$MYOK	39
$MYOV	1
$MZEIQ	1
$Mcd	2
$Msft	6
$Msft?	1
$Msft…	1
$M…	33
$NAFS	44
$NAIL	1
$NAK	18
$NAKD	77
$NAKD.	1
$NAK…	3
$NANO	1
$NAOV	1
$NARI	1
$NAS100	1
$NASDAQ	61
$NAUN	2
$NAV…	2
$NBB	1
$NBEV	3
$NBR	1
$NBSE	1
$NBY	11
$NCLH	89
$NCLH,	2
$NCLH…	2
$NCNO	3
$NCTY	7
$NCTY…	1
$NDAQ	3
$NDQ	1
$NDX	295
$NDX,	1
$NDX…	2
$NE	1
$NEE	47
$NEE.	1
$NEE…	2
$NEM	6
$NEM,…	1
$NEO	74
$NEOG	2
$NEON	1
$NEOS	1
$NEP	1
$NEPT	37
$NESR	1
$NET	81
$NET,	10
$NETE	11
$NET…	4
$NEWR	1
$NEXCF	2
$NE…	1
$NFL	1
$NFLIX	1
$NFLX	1107
$NFLX!😎	1
$NFLX(except	1
$NFLX).	3
$NFLX,	35
$NFLX,…	1
$NFLX.	3
$NFLX...	1
$NFLX;	1
$NFLX?	2
$NFLX…	25
$NFL…	3
$NF…	1
$NG	2
$NGD	1
$NGTF	31
$NG_F	1
$NG…	1
$NHLD	1
$NINE	1
$NIO	755
$NIO!	1
$NIO!!!	1
$NIO!🍞🔥🍞	1
$NIO,	419
$NIO,…	4
$NIO.	4
$NIO;	1
$NIO…	9
$NIU	1
$NI…	1
$NK	2
$NK,	1
$NKE	102
$NKE,	7
$NKE.	1
$NKE?	1
$NKE…	4
$NKLA	238
$NKLA!	1
$NKLA,	4
$NKLA.	1
$NKLAW	1
$NKLA…	23
$NKLM	1
$NKTR	1
$NLOK…	1
$NLS	9
$NLS,	1
$NLY	2
$NMY	1
$NNDM	16
$NNDM…	3
$NNOX	15
$NNOX,	1
$NOC	21
$NOK	112
$NOKIA	3
$NOMD	1
$NOV	2
$NOVA	3
$NOVN	17
$NOVO.B	1
$NOW	23
$NOW,	1
$NOW,…	1
$NOW...	1
$NOW…	2
$NQ	79
$NQMIY	1
$NQMLF	12
$NQZ20	8
$NQ_F	31
$NQ_F.	1
$NQ_f	1
$NQ_f.	1
$NQ…	1
$NRGD	8
$NRZ	2
$NSC	6
$NSDQ,	1
$NSL	1
$NSPX	43
$NSPX…	1
$NTAP	14
$NTAR	3
$NTDOY	3
$NTES,	4
$NTFLX	1
$NTGL	1
$NTGR	3
$NTRA	1
$NTRS,	1
$NTWK	9
$NTWK…	2
$NUE	1
$NUGS	1
$NUGT	4
$NUGT....	1
$NUHRF	3
$NURO	1
$NV...	1
$NVAX	31
$NVAX,	1
$NVAX…	3
$NVCN,	1
$NVCR	1
$NVD...	1
$NVDA	1647
$NVDA,	20
$NVDA,…	49
$NVDA.	4
$NVDA...basically	1
$NVDA…	13
$NVDEA	2
$NVD…	7
$NVIDIA	1
$NVIV	2
$NVMI,	1
$NVS	3
$NVTA	22
$NVTA,	1
$NVUS	1
$NWBO	17
$NWHM,	1
$NWPN	3
$NWPN's	1
$NXP	2
$NXP,	1
$NXPI	22
$NXPI…	1
$NXTD	17
$NYA	1
$NYAD	2
$NYMO	2
$NYMT	1
$NYSE	1
$NYSI	2
$NYT	3
$Nasdaq	1
$Nasdaq100	1
$Nio	3
$Nke	1
$Nok	2
$Nq	3
$Nvda	2
$N…	11
$O	6
$O,	1
$OAC	1
$OAS	26
$OASPQ	2
$OBNK	1
$OCN	1
$OCUL	2
$OCX	6
$ODFL,	1
$ODP	1
$OEG	7
$OESX	1
$OGEN	3
$OGI	1
$OGIG	1
$OGI…	1
$OI	71
$OIL	14
$OKE	7
$OKTA	8
$OLB	1
$OLLI	5
$OMG	79
$OMID	1
$OMP	1
$OMQS	12
$ON	9
$ON,…	1
$ONCY	20
$ONCY…	30
$ONDK	1
$ONEQ	1
$ONLN	5
$ONTX	10
$ONTX…	1
$ONVO	4
$OOGL	20
$OOTD	3
$OOTT	14
$OPES	3
$OPES…	1
$OPGN	5
$OPK	42
$OPKO	1
$OPTI	67
$OPTI,	1
$OPTI,…	1
$OPTI…	10
$OPTN	1
$OPTT	40
$OPTT,	1
$ORCC	2
$ORCL	71
$ORCL…	3
$ORI	1
$ORLY	5
$ORLY…	1
$ORTX	11
$OSTK	78
$OSTK,	4
$OSTK.	1
$OSTK…	2
$OSUR	4
$OTIS	8
$OTRK	3
$OUNZ	2
$OVV	2
$OVV…	1
$OXBR	2
$OXBR--losing	1
$OXLC	4
$OXY	38
$OXY…	7
$OZSC	3
$Oil	77
$O…	1
$PACB	4
$PACD	13
$PAG	1
$PAGS	1
$PAM	1
$PANW	4
$PASO	7
$PAYA	2
$PAYC	3
$PAYX	33
$PAYX…	1
$PBA	1
$PBCT	1
$PBE	4
$PBF	2
$PBI,	1
$PBPB	1
$PBR	36
$PBR…	2
$PBT	4
$PBTS	1
$PCAR	3
$PCAR,	1
$PCG	30
$PCG,	1
$PCG…	1
$PCH	1
$PCLN	7
$PCN	2
$PCTL	7
$PCTL…	1
$PCTY	3
$PD	2
$PDCO,	1
$PDD	18
$PDD)	1
$PDD,	4
$PDFS	3
$PDSV	1
$PE	6
$PEAB	1
$PECK	57
$PECK,	1
$PED	10
$PEGA	1
$PEI	51
$PEIX	11
$PEIX,	1
$PENN	147
$PENN,	4
$PENN…	12
$PEP	58
$PEP,	1
$PEP…	3
$PETV	1
$PFE	165
$PFE,	16
$PFE…	5
$PFF	4
$PFSW…	1
$PG	81
$PG,	2
$PGAS	5
$PGNY	4
$PH	2
$PHFC	1
$PHG	7
$PHG…	1
$PHM	2
$PHPPY	1
$PHX	1
$PIC	18
$PIC,	185
$PIH	1
$PII,	1
$PIN	1
$PINS	152
$PINS,	193
$PINS,…	7
$PINS…	3
$PIXY	1
$PK	1
$PLAY	32
$PLAY,	1
$PLAY…	1
$PLCE	1
$PLG	2
$PLIN	9
$PLL	8
$PLL…	1
$PLM	2
$PLMR	1
$PLT	3
$PLTON	2
$PLTR	90
$PLTR,	2
$PLTR...on	1
$PLTR…	2
$PLUG	101
$PLUG,	185
$PLUG…	5
$PL…	11
$PM	25
$PME--Hope	1
$PMPG	7
$PMPG…	2
$PM…	1
$PNAT	3
$PNC	3
$PNM	3
$PNNX	6
$POLA	30
$POWR	79
$PPC	4
$PPC,	1
$PPG	1
$PPL	2
$PPSI	71
$PPSI,	1
$PPSI…	1
$PRA	2
$PRGO	1
$PROUD	1
$PRPL	1
$PRTS	2
$PRTY	6
$PS	2
$PSA	1
$PSHG	6
$PSHG,	1
$PSHG…	1
$PSNL	3
$PSNL,	1
$PSNL…	4
$PSON	1
$PSQ	8
$PSTG	1
$PSTG,	1
$PSTH,	1
$PSX	4
$PS…	1
$PT	1
$PTAC	2
$PTF	2
$PTLR)	1
$PTON	394
$PTON,	18
$PTON,…	1
$PTON.	2
$PTON?	2
$PTONS	1
$PTON…	11
$PVH	1
$PVH,	1
$PVTL	1
$PXS	1
$PYPL	243
$PYPL$AAPL	1
$PYPL,	15
$PYPL,…	1
$PYPL.	1
$PYPL…	6
$PZOO	7
$PZO…	2
$PZZA	2
$PZ…	1
$Pacific	2
$Pins	1
$Pll	1
$Puts	1
$P…	2
$QBAN	1
$QBIO	1
$QCLN	1
$QCOM	306
$QCOM's	1
$QCOM,	20
$QCOM.	2
$QCOMM	1
$QCOM…	5
$QGEN	1
$QID	1
$QIHU	1
$QLD	6
$QLD!	1
$QLYS	2
$QQQ	1613
$QQQ!	1
$QQQ's	1
$QQQ's?	1
$QQQ(Negative)	9
$QQQ(Neutral)	4
$QQQ(Positive)	2
$QQQ)	1
$QQQ,	11
$QQQ,…	3
$QQQ.	8
$QQQ...w	1
$QQQ:	1
$QQQG	1
$QQQJ	3
$QQQJoin	1
$QQQM	4
$QQQ…	29
$QRVO	10
$QSR	1
$QSR…	2
$QUAL	2
$QUTR	2
$QqQ	1
$Qqq	3
$Qqq…	1
$Q…	2
$R...	1
$RACE	3
$RAD	1
$RAMP	4
$RARE	2
$RAVE	27
$RBGPF	1
$RCL	31
$RCLH	1
$RCMT	4
$RCON	4
$RCUS	1
$RDFN	16
$RDFN,	1
$RDS.B	1
$RDSA	1
$RDVT	1
$REAL	1
$REED	5
$REGI	2
$REGN	104
$REGN,	2
$REGN…	3
$REML	4
$REM…	1
$REN	26
$REN.	1
$REPL	1
$REPL…	1
$RESI	1
$RETA	1
$RETL	1
$RETO	4
$RF	6
$RGEN	7
$RGENN	6
$RGGI	45
$RH	16
$RIBT	1
$RIDE	5
$RIG	12
$RIG…	1
$RING	2
$RIO	1
$RIO,	1
$RIOT	54
$RIOT…	5
$RKT	60
$RKT,	4
$RKT…	3
$RKUNY	20
$RL	1
$RL.	1
$RLFTF	250
$RLFTF.	1
$RLFTF…	2
$RLGY	1
$RLGY,	1
$RM	1
$RMBL	1
$RMD	1
$RMED	3
$RMG	32
$RMG.	1
$RMI…	1
$RMSL	13
$RNG	1
$RNVA	2
$RNVAW	1
$RNWF	20
$RNWK	2
$RN…	1
$ROCK	1
$ROG	1
$ROKU	226
$ROKU,	8
$ROKU.	1
$ROKU?	1
$ROKU…	3
$ROKY	1
$ROP	11
$ROP…	1
$ROST	1
$ROTH	2
$ROYTL	4
$RP	1
$RPLA,	1
$RPM	1
$RPRX	1
$RRR	2
$RSG	3
$RSR	4
$RTX	5
$RTX,	1
$RTX…	1
$RTY	2
$RUN	24
$RUN!	1
$RUN,	4
$RUN.	1
$RUT	35
$RUT…	1
$RVDO	1
$RVDO…	2
$RVLV...	5
$RVN	1
$RVNC	1
$RWLK	13
$RWM	1
$RXMD	13
$RY	5
$RYCEF	1
$RYCEY.	1
$Regi	1
$Rnwf	7
$Rvdo	7
$S	3
$SABR	10
$SAGE,	1
$SAIL	7
$SAM	4
$SAN	1
$SAP	67
$SAP…	2
$SAVA	397
$SAVE	97
$SAVE,	1
$SAVE…	30
$SBAC	3
$SBE	46
$SBE,	176
$SBES	1
$SBH	1
$SBSW	5
$SBUX	131
$SBUX,	1
$SBUX.…	1
$SBUX…	6
$SC	1
$SCCO	1
$SCHD	1
$SCHF	1
$SCHK	1
$SCHW	25
$SCHW…	1
$SCKT	411
$SCNG	4
$SCOR	1
$SCPE	4
$SCS	1
$SCZ	13
$SDC	10
$SDC…	2
$SDGR	4
$SDOW	3
$SDPI	1
$SDS	9
$SDYL	4
$SE	62
$SE)	1
$SE,	5
$SEAS	1
$SEDG	18
$SEED	1
$SELB	4
$SELB…	1
$SENS	1
$SESN	2
$SE…	1
$SFET	1
$SFET.	1
$SFIX	6
$SFM	2
$SFM…	1
$SFOR	7
$SFTBY	3
$SGBX	18
$SGEN	1
$SGMA)	1
$SGMD	12
$SGMO	2
$SGRE	1
$SGTL	1
$SGY	3
$SH	1
$SHAK	4
$SHAK!	1
$SHAK…	1
$SHIP	26
$SHITCOIN	1
$SHLDQ	4
$SHLL	76
$SHLL,	20
$SHLL.WS	1
$SHLL…	1
$SHLO	5
$SHMN	12
$SHMP	23
$SHOP	486
$SHOP,	7
$SHOP.	1
$SHOP;	1
$SHOP…	9
$SHV	6
$SHW	1
$SHWZ	9
$SHY	6
$SHY…	1
$SI	1
$SIG	1
$SIL	5
$SILVER	150
$SILVER!	2
$SILVER's	19
$SILVER,	3
$SILVER.	1
$SILVER:	3
$SILVER?	1
$SIL…	2
$SINT	3
$SIRI	21
$SIRI…	1
$SITES	1
$SITS	6
$SIX	4
$SKDI	1
$SKT	10
$SKX	2
$SKY	5
$SKYY	1
$SLAB	1
$SLB	30
$SLDB	413
$SLDB,	2
$SLDB…	1
$SLGB	1
$SLP	2
$SLS	8
$SLS…	1
$SLV	71
$SLV,	1
$SLV.	1
$SLV…	1
$SM	1
$SMCI	1
$SMED	1
$SMH	30
$SMH,	1
$SMLP	4
$SMMC	1
$SMME	2
$SMPL	6
$SNA	2
$SNAP	381
$SNAP,	221
$SNAP,…	1
$SNAP.	1
$SNAP...…	1
$SNAP…	1
$SNBR	1
$SNBR.	1
$SNBY	1
$SNCR	3
$SNDL	25
$SNDL…	1
$SNE	100
$SNE,	1
$SNE…	1
$SNMP	1
$SNNLF	1
$SNOW	68
$SNOW,	5
$SNOW.	2
$SNOW…	2
$SNSS	1
$SNVP	274
$SNVP…	1
$SNWR	4
$SNX	1
$SNX.	2
$SNX…	2
$SNY	2
$SN…	1
$SODE	1
$SOHU	3
$SOL	9
$SOLO	92
$SOLOR	1
$SOLO…	21
$SONM	8
$SONN	3
$SONO	87
$SONO,	1
$SONO…	1
$SOS	11
$SOS.	1
$SOXL	6
$SOXL,	1
$SOXS	1
$SOXS,	1
$SOXX	10
$SOY	1
$SOYB	1
$SP500	4
$SPAC	5
$SPAK	1
$SPAQ	364
$SPAQ!!!!!!	1
$SPAQ,	2
$SPAQ,…	1
$SPAQ-ing	4
$SPAQ.	7
$SPAQ?	2
$SPAQ??!!?	1
$SPAQ…	5
$SPAQ😳	1
$SPA…	1
$SPCE	143
$SPCE,	4
$SPCE.	2
$SPCE…	3
$SPEM	1
$SPG	10
$SPG,	1
$SPGI	1
$SPGI,	1
$SPH	1
$SPHD.	1
$SPI	81
$SPI,	1
$SPI??	1
$SPLG	1
$SPLK	26
$SPLK…	2
$SPOM	4
$SPONF	4
$SPOT	120
$SPOT,	1
$SPOT.	1
$SPOT…	1
$SPPI	1
$SPR	3
$SPSB	1
$SPSM	1
$SPTY	1
$SPV	1
$SPW	5
$SPWH	1
$SPWR	16
$SPX	1204
$SPX.	5
$SPX.…	1
$SPX500	1
$SPXL	2
$SPXS	28
$SPXS…	1
$SPXU	12
$SPX…	9
$SPY	3400
$SPY(Negative)	3
$SPY(Negativr)	1
$SPY(Neutral)	6
$SPY(Positive)	5
$SPY,	17
$SPY.	17
$SPY...	1
$SPY?	3
$SPYG	1
$SPYG,	1
$SPYV	1
$SPY…	37
$SPy	1
$SPy…	1
$SP…	5
$SQ	453
$SQ)	1
$SQ,	15
$SQ.	1
$SQBG	5
$SQQQ	47
$SQQQ,	1
$SQQQ....	1
$SQQQ…	1
$SQ…	5
$SRAC	6
$SRG	11
$SRNE	59
$SRNE,	1
$SRPT	1
$SRRK	4
$SRVR	5
$SSNC	2
$SSNLF	10
$SSNT	1
$SSY	1
$STAF	61
$STAF…	2
$STAG	5
$STHC	22
$STIM	1
$STLD	5
$STM	8
$STMP	20
$STNE	7
$STNE,	1
$STNG	4
$STN…	1
$STSA	3
$STT	1
$STUDY	10
$STWC	2
$STX	14
$STX:	1
$STZ	5
$ST…	1
$SU	5
$SUM	1
$SUMO	1
$SUN,	1
$SUNW	51
$SUNW…	2
$SVU.U	1
$SVXY	11
$SWAV	1
$SWBI	10
$SWBI…	1
$SWISF	1
$SWK	3
$SWKS	15
$SWN	4
$SWTX…	1
$SXP	5
$SXPA	1
$SYF	5
$SYNA	1
$SYNL	2
$SYY	1
$Sam	1
$Sckt	1
$Sgmd	2
$Soxl	1
$Spaq	7
$Spi	1
$Spx	3
$Spy	24
$Sq	1
$Srne	3
$Swppx	2
$S…	13
$T	309
$T!	1
$T!…	1
$T,	12
$T,…	2
$T.	4
$TA	4
$TAER	4
$TALC	4
$TAN	6
$TAOP	30
$TAP	1
$TB…	13
$TCEHY	10
$TCE…	2
$TCNNF	2
$TCO	3
$TCON	1
$TC…	1
$TD	14
$TDG	11
$TDIV	1
$TDOC	81
$TDOC!	1
$TDOC!!!	1
$TDOC,	2
$TDOC.	1
$TDOC…	4
$TEAM	14
$TECHS	2
$TECK	6
$TECL	19
$TECS	3
$TEL	26
$TEL…	2
$TER	7
$TER.C	2
$TESLA	2
$TEUM	1
$TEVA	4
$TFC	2
$TFC,	1
$TFII	1
$TGC	12
$TGC…	2
$TGLDF	2
$TGM	2
$TGT	46
$TGT,	1
$TGT…	2
$THETA	8
$THMO	5
$THQ	1
$TICK	2
$TIF	2
$TIG	1
$TIP	1
$TITN	2
$TJX	19
$TKR	1
$TLGT	4
$TLH	8
$TLH…	1
$TLKM,	1
$TLLTF	1
$TLRY	46
$TLRY!	5
$TLRY,	1
$TLRY…	2
$TLSS	6
$TLSS…	3
$TLT	94
$TLT!	1
$TLT!!!!!!	1
$TLT?	89
$TLT…	3
$TM	5
$TMBR	1
$TME	10
$TMF	3
$TMGI	1
$TMO	20
$TMO,	1
$TMUS	66
$TMUS,	16
$TMUS-	1
$TMUS…	1
$TMXN	2
$TM…	1
$TNA	20
$TNA…	3
$TNC	1
$TNDM,	2
$TNXP	8
$TNY	3
$TODC	1
$TOMDF	1
$TOMI	1
$TOMZ,	1
$TOPS	24
$TOPS,	1
$TOPS…	1
$TOT	1
$TPB	1
$TPIC	1
$TPL.	1
$TPR	1
$TPTW	123
$TPTW…	1
$TPTX	2
$TQQQ	83
$TQQQ,	2
$TQQQ.	1
$TRGP	2
$TRIL	25
$TRIP	4
$TRNE	2
$TRNE,	185
$TRNE…	2
$TROV	1
$TROW	1
$TRQ	11
$TRQ…	18
$TRSSF	1
$TRU	1
$TRV	4
$TRV,	2
$TRX	18
$TRXC	1
$TRZ	1
$TS	1
$TSCO	2
$TSE	6
$TSEM	1
